date,%-close,value,EPS,Target,treausry_yield,inflation_expectation,sp500_return,unemployment_rate,consumer_sentiment
2015-07,BRK.B-close,142.74,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,T-close,17.5122,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,HD-close,100.4648,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,CVX-close,65.4544,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,UNH-close,109.4414,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,INTC-close,24.129,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,PFE-close,26.645,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,VZ-close,34.5182,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,PG-close,63.4444,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,BA-close,127.6325,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,ORCL-close,35.8545,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,CSCO-close,23.0211,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,C-close,50.1589,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,KO-close,32.9993,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,MA-close,93.4893,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,CMCSA-close,27.4146,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,ABBV-close,52.0407,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,PEP-close,79.0932,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,DIS-close,112.4924,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,PM-close,60.4569,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,MRK-close,45.4986,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,IBM-close,115.0943,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,MMM-close,123.7842,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,NVDA-close,4.8369,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,GE-close,177.932,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,MCD-close,83.8874,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,AMGN-close,146.2908,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,MO-close,36.9,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,NFLX-close,114.31,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,HON-close,87.6285,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,MDT-close,67.7194,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,GILD-close,94.2352,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,NKE-close,53.6636,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,UTX-close,42.3027,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,BMY-close,53.9902,3.84,0.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-07,ABT-close,44.6702,3.84,1.0,-0.029761904761904767,0.03703703703703698,-0.061344633717262176,-0.01886792452830177,-0.031217481789802326
2015-08,AAPL-close,25.8099,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,GOOGL-close,647.82,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,GOOG-close,618.25,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,MSFT-close,39.0399,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,AMZN-close,512.89,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,FB-close,89.43,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,JPM-close,53.2145,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,JNJ-close,79.0074,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,XOM-close,54.8186,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,BAC-close,14.3776,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,WMT-close,56.1493,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,WFC-close,44.0325,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,V-close,68.2871,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,BRK.B-close,134.04,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,T-close,16.7359,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,HD-close,99.9755,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,CVX-close,60.6838,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,UNH-close,104.3029,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,INTC-close,23.9834,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,PFE-close,23.9937,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,VZ-close,33.9427,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,PG-close,58.4566,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,BA-close,116.4162,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,ORCL-close,33.2961,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,CSCO-close,20.9636,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,C-close,45.886,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,KO-close,31.5855,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,MA-close,88.6613,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,CMCSA-close,24.7439,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,ABBV-close,46.3913,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,PEP-close,76.2857,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,DIS-close,95.5061,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,PM-close,56.4067,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,MRK-close,41.5553,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,IBM-close,105.95,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,MMM-close,117.0762,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,NVDA-close,5.4733,3.84,1.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,GE-close,169.2058,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,MCD-close,80.5265,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,AMGN-close,126.3269,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,MO-close,36.3571,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,NFLX-close,115.03,3.84,1.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,HON-close,83.2105,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,MDT-close,62.4498,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,GILD-close,84.0089,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,NKE-close,52.0474,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,UTX-close,38.8842,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,BMY-close,48.9153,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-08,ABT-close,39.9115,3.84,0.0,-0.05521472392638027,0.0,-0.024990250504679734,-0.019230769230769384,-0.012889366272824776
2015-09,AAPL-close,25.1667,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,GOOGL-close,638.37,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,GOOG-close,608.42,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,MSFT-close,39.6499,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,AMZN-close,511.89,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,FB-close,89.9,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,JPM-close,50.616,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,JNJ-close,78.4778,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,XOM-close,54.1702,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,BAC-close,13.7521,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,WMT-close,56.2447,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,WFC-close,42.3977,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,V-close,66.7164,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,BRK.B-close,130.4,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,T-close,16.4233,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,HD-close,99.6602,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,CVX-close,59.1029,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,UNH-close,105.0367,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,INTC-close,25.3069,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,PFE-close,23.3905,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,VZ-close,32.0984,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,PG-close,59.5071,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,BA-close,116.6568,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,ORCL-close,32.4253,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,CSCO-close,21.2593,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,C-close,42.5656,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,KO-close,32.507,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,MA-close,86.5016,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,CMCSA-close,24.9855,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,ABBV-close,40.4447,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,PEP-close,78.0037,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,DIS-close,95.806,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,PM-close,56.7993,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,MRK-close,38.4428,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,IBM-close,103.8581,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,MMM-close,116.7715,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,NVDA-close,5.9992,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,GE-close,173.4927,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,MCD-close,83.5011,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,AMGN-close,115.0076,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,MO-close,37.3101,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,NFLX-close,103.26,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,HON-close,79.3714,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,MDT-close,58.1452,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,GILD-close,78.616,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,NKE-close,57.4178,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,UTX-close,37.7722,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,BMY-close,48.9975,3.34,1.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-09,ABT-close,35.4436,3.34,0.0,-0.032467532467532534,0.0,0.08528649701047875,-0.019607843137254832,-0.05114254624591952
2015-10,AAPL-close,27.3527,3.34,1.0,-0.06711409395973156,-0.03571428571428559,0.0036550844642109226,0.0,0.032110091743119185
2015-10,GOOGL-close,737.39,3.34,1.0,-0.06711409395973156,-0.03571428571428559,0.0036550844642109226,0.0,0.032110091743119185
2015-10,GOOG-close,710.81,3.34,1.0,-0.06711409395973156,-0.03571428571428559,0.0036550844642109226,0.0,0.032110091743119185
