,4b. close (USD),5. volume,6. market cap (USD)
2021-07-17,1899.59000000,430300.51578000,430300.51578000
2021-07-16,1876.26000000,577068.89724000,577068.89724000
2021-07-15,1919.51000000,645271.32563000,645271.32563000
2021-07-14,1994.58000000,690505.60937000,690505.60937000
2021-07-13,1940.15000000,647388.24969000,647388.24969000
2021-07-12,2031.58000000,540630.10742000,540630.10742000
2021-07-11,2140.45000000,342294.40302000,342294.40302000
2021-07-10,2110.69000000,499071.85904000,499071.85904000
2021-07-09,2146.99000000,738611.36304000,738611.36304000
2021-07-08,2116.33000000,880265.04124000,880265.04124000
2021-07-07,2316.57000000,666501.35572000,666501.35572000
2021-07-06,2322.50000000,785330.17152000,785330.17152000
2021-07-05,2196.53000000,781806.31605000,781806.31605000
2021-07-04,2322.69000000,590656.25069000,590656.25069000
2021-07-03,2226.99000000,569264.80100000,569264.80100000
2021-07-02,2154.13000000,672282.37476000,672282.37476000
2021-07-01,2106.41000000,787865.25137000,787865.25137000
2021-06-30,2275.68000000,910583.60320000,910583.60320000
2021-06-29,2165.33000000,831257.23277000,831257.23277000
2021-06-28,2084.41000000,1044244.68308000,1044244.68308000
2021-06-27,1982.28000000,696055.79307000,696055.79307000
2021-06-26,1829.64000000,832315.14904000,832315.14904000
2021-06-25,1808.82000000,858808.54767000,858808.54767000
2021-06-24,1989.52000000,701231.67478000,701231.67478000
2021-06-23,1968.14000000,918612.30494000,918612.30494000
2021-06-22,1879.28000000,1695338.08052000,1695338.08052000
2021-06-21,1885.49000000,1629819.66576000,1629819.66576000
2021-06-20,2243.47000000,743883.64741000,743883.64741000
2021-06-19,2164.67000000,496872.24997000,496872.24997000
2021-06-18,2234.09000000,778905.20197000,778905.20197000
2021-06-17,2373.28000000,560667.58566000,560667.58566000
2021-06-16,2367.89000000,624741.78358000,624741.78358000
2021-06-15,2543.54000000,599826.64933000,599826.64933000
2021-06-14,2580.77000000,684183.55622000,684183.55622000
2021-06-13,2509.33000000,715948.75986000,715948.75986000
2021-06-12,2370.74000000,767439.49840000,767439.49840000
2021-06-11,2354.01000000,587364.27358000,587364.27358000
2021-06-10,2471.09000000,741237.49926000,741237.49926000
2021-06-09,2610.18000000,1276718.24011000,1276718.24011000
2021-06-08,2507.23000000,1693747.42759000,1693747.42759000
2021-06-07,2592.05000000,1152128.07856000,1152128.07856000
2021-06-06,2711.92000000,673792.69369000,673792.69369000
2021-06-05,2627.73000000,961824.12413000,961824.12413000
