,4b. close (USD),5. volume,6. market cap (USD)
2020-12-19,1.67070000,1332107.96000000,1332107.96000000
2020-12-18,1.70140000,1127224.49000000,1127224.49000000
2020-12-17,1.68000000,2528060.41000000,2528060.41000000
2020-12-16,1.78290000,3098111.32000000,3098111.32000000
2020-12-15,1.75860000,3562068.86000000,3562068.86000000
2020-12-14,1.59460000,1503571.44000000,1503571.44000000
2020-12-13,1.57010000,1749534.43000000,1749534.43000000
2020-12-12,1.49120000,1423640.73000000,1423640.73000000
2020-12-11,1.43890000,1429080.75000000,1429080.75000000
2020-12-10,1.56830000,1061425.89000000,1061425.89000000
2020-12-09,1.65920000,2093499.32000000,2093499.32000000
2020-12-08,1.66310000,2296665.59000000,2296665.59000000
2020-12-07,1.82720000,962743.70000000,962743.70000000
2020-12-06,1.85050000,1125736.37000000,1125736.37000000
2020-12-05,1.97950000,1087998.40000000,1087998.40000000
2020-12-04,1.85350000,1424943.39000000,1424943.39000000
2020-12-03,2.09670000,3182362.33000000,3182362.33000000
2020-12-02,2.12090000,2203748.48000000,2203748.48000000
2020-12-01,1.97380000,2102911.64000000,2102911.64000000
2020-11-30,1.96650000,1094620.01000000,1094620.01000000
2020-11-29,1.91530000,862711.64000000,862711.64000000
2020-11-28,1.88680000,1381390.77000000,1381390.77000000
2020-11-27,1.86100000,1802241.32000000,1802241.32000000
2020-11-26,1.91110000,6803274.72000000,6803274.72000000
2020-11-25,2.26610000,3597681.61000000,3597681.61000000
2020-11-24,2.28230000,3534792.04000000,3534792.04000000
2020-11-23,2.27860000,2094160.76000000,2094160.76000000
2020-11-22,2.15140000,2448127.25000000,2448127.25000000
2020-11-21,2.38220000,2963489.50000000,2963489.50000000
2020-11-20,2.10330000,1589414.51000000,1589414.51000000
2020-11-19,2.08500000,1391861.95000000,1391861.95000000
2020-11-18,2.11530000,2054379.16000000,2054379.16000000
2020-11-17,2.19980000,2311120.85000000,2311120.85000000
2020-11-16,2.26260000,3192029.56000000,3192029.56000000
2020-11-15,2.04070000,3348186.49000000,3348186.49000000
2020-11-14,1.91820000,1191847.42000000,1191847.42000000
2020-11-13,2.01410000,1595684.08000000,1595684.08000000
2020-11-12,1.90890000,1522310.89000000,1522310.89000000
2020-11-11,2.00000000,1863686.19000000,1863686.19000000
2020-11-10,2.26610000,2119423.36000000,2119423.36000000
2020-11-09,2.02990000,3050443.52000000,3050443.52000000
2020-11-08,2.15580000,4800345.92000000,4800345.92000000
2020-11-07,2.02150000,8862610.63000000,8862610.63000000
2020-11-06,1.90000000,3846546.90000000,3846546.90000000
2020-11-05,1.40070000,1598492.56000000,1598492.56000000
2020-11-04,1.39120000,2560523.86000000,2560523.86000000
2020-11-03,1.41180000,983164.88000000,983164.88000000
2020-11-02,1.47380000,867738.07000000,867738.07000000
2020-11-01,1.60800000,960664.24000000,960664.24000000
2020-10-31,1.54970000,851989.58000000,851989.58000000
2020-10-30,1.43810000,1401628.09000000,1401628.09000000
2020-10-29,1.43270000,1233628.05000000,1233628.05000000
2020-10-28,1.51800000,3354618.28000000,3354618.28000000
2020-10-27,1.71100000,2591095.37000000,2591095.37000000
2020-10-26,1.67990000,2021871.84000000,2021871.84000000
2020-10-25,1.79260000,1365865.99000000,1365865.99000000
2020-10-24,1.91420000,748093.83000000,748093.83000000
2020-10-23,1.95900000,1559992.35000000,1559992.35000000
2020-10-22,1.95820000,1624778.09000000,1624778.09000000
2020-10-21,1.88870000,3222724.75000000,3222724.75000000
2020-10-20,1.88500000,1933167.04000000,1933167.04000000
2020-10-19,2.05920000,909217.19000000,909217.19000000
2020-10-18,2.21500000,478921.26000000,478921.26000000
2020-10-17,2.20530000,482249.55000000,482249.55000000
2020-10-16,2.13980000,1546650.13000000,1546650.13000000
2020-10-15,2.26820000,754909.09000000,754909.09000000
2020-10-14,2.31070000,1125385.85000000,1125385.85000000
2020-10-13,2.40620000,1951031.10000000,1951031.10000000
2020-10-12,2.58360000,2155387.01000000,2155387.01000000
2020-10-11,2.42270000,898764.08000000,898764.08000000
2020-10-10,2.39990000,1278940.27000000,1278940.27000000
2020-10-09,2.53140000,1878523.79000000,1878523.79000000
2020-10-08,2.36380000,2759189.94000000,2759189.94000000
2020-10-07,2.30050000,2087951.20000000,2087951.20000000
2020-10-06,2.17400000,1784025.33000000,1784025.33000000
2020-10-05,2.65220000,912587.17000000,912587.17000000
2020-10-04,2.52020000,765399.21000000,765399.21000000
2020-10-03,2.54390000,547025.23000000,547025.23000000
2020-10-02,2.62320000,2788493.11000000,2788493.11000000
2020-10-01,2.86690000,1373061.59000000,1373061.59000000
2020-09-30,2.89670000,722757.83000000,722757.83000000
2020-09-29,2.95050000,950875.56000000,950875.56000000
2020-09-28,2.95990000,1306134.15000000,1306134.15000000
2020-09-27,3.15780000,983815.86000000,983815.86000000
2020-09-26,3.12870000,1357018.72000000,1357018.72000000
2020-09-25,3.19370000,2447843.22000000,2447843.22000000
2020-09-24,3.14330000,2983701.04000000,2983701.04000000
2020-09-23,2.85480000,2762150.96000000,2762150.96000000
2020-09-22,2.90820000,3416786.33000000,3416786.33000000
2020-09-21,2.76720000,3567879.31000000,3567879.31000000
2020-09-20,2.86280000,1456628.58000000,1456628.58000000
2020-09-19,3.03100000,1586219.86000000,1586219.86000000
2020-09-18,3.11440000,4169446.23000000,4169446.23000000
2020-09-17,2.88290000,4635747.31000000,4635747.31000000
2020-09-16,2.53270000,4886766.99000000,4886766.99000000
2020-09-15,2.92950000,1698391.09000000,1698391.09000000
2020-09-14,3.26410000,3351649.61000000,3351649.61000000
2020-09-13,3.26030000,2024779.41000000,2024779.41000000
2020-09-12,3.33160000,1161542.47000000,1161542.47000000
2020-09-11,3.39650000,2227636.94000000,2227636.94000000
2020-09-10,3.47610000,4356890.66000000,4356890.66000000
2020-09-09,3.60010000,6691121.99000000,6691121.99000000
2020-09-08,2.46800000,1626389.70000000,1626389.70000000
2020-09-07,2.92370000,2680083.17000000,2680083.17000000
2020-09-06,3.09410000,2898758.91000000,2898758.91000000
2020-09-05,2.60520000,4426267.38000000,4426267.38000000
2020-09-04,3.53010000,2052197.24000000,2052197.24000000
2020-09-03,3.50510000,3275612.26000000,3275612.26000000
2020-09-02,4.17000000,2002058.36000000,2002058.36000000
2020-09-01,4.33970000,1267574.76000000,1267574.76000000
2020-08-31,4.74350000,1497129.12000000,1497129.12000000
2020-08-30,4.43090000,1815681.99000000,1815681.99000000
2020-08-29,3.95350000,1342844.20000000,1342844.20000000
2020-08-28,4.00630000,2581936.84000000,2581936.84000000
2020-08-27,3.45010000,2412974.80000000,2412974.80000000
2020-08-26,3.56840000,2290030.56000000,2290030.56000000
2020-08-25,3.25000000,1149187.37000000,1149187.37000000
2020-08-24,3.34050000,1315196.06000000,1315196.06000000
2020-08-23,3.25000000,1198036.69000000,1198036.69000000
2020-08-22,3.01260000,1169417.78000000,1169417.78000000
2020-08-21,2.93170000,1131895.90000000,1131895.90000000
2020-08-20,3.20380000,1277827.32000000,1277827.32000000
2020-08-19,2.88680000,1433243.76000000,1433243.76000000
2020-08-18,3.34070000,2713115.94000000,2713115.94000000
2020-08-17,3.11000000,729413.64000000,729413.64000000
2020-08-16,3.38850000,668106.53000000,668106.53000000
2020-08-15,3.17300000,1070233.20000000,1070233.20000000
2020-08-14,3.40990000,1474161.79000000,1474161.79000000
2020-08-13,3.73000000,1685759.24000000,1685759.24000000
2020-08-12,3.75580000,1737042.95000000,1737042.95000000
2020-08-11,3.29850000,1552384.78000000,1552384.78000000
