,4b. close (USD),5. volume,6. market cap (USD)
2022-02-21,0.70180000,621650777.00000000,621650777.00000000
2022-02-20,0.77690000,495454770.00000000,495454770.00000000
2022-02-19,0.82150000,492929500.00000000,492929500.00000000
2022-02-18,0.78400000,417945743.00000000,417945743.00000000
2022-02-17,0.76900000,375190546.00000000,375190546.00000000
2022-02-16,0.83660000,252745706.00000000,252745706.00000000
2022-02-15,0.85150000,279317316.00000000,279317316.00000000
2022-02-14,0.80120000,304006647.00000000,304006647.00000000
2022-02-13,0.80570000,351589704.00000000,351589704.00000000
2022-02-12,0.82230000,477906804.00000000,477906804.00000000
2022-02-11,0.75910000,482432190.00000000,482432190.00000000
2022-02-10,0.82530000,495010890.00000000,495010890.00000000
2022-02-09,0.86970000,626331950.00000000,626331950.00000000
2022-02-08,0.87630000,1048879447.00000000,1048879447.00000000
2022-02-07,0.83140000,640917209.00000000,640917209.00000000
2022-02-06,0.68250000,157303166.00000000,157303166.00000000
2022-02-05,0.66560000,310296779.00000000,310296779.00000000
2022-02-04,0.65550000,263927174.00000000,263927174.00000000
2022-02-03,0.61020000,168129675.00000000,168129675.00000000
2022-02-02,0.60060000,186608762.00000000,186608762.00000000
2022-02-01,0.62840000,174300620.00000000,174300620.00000000
2022-01-31,0.61740000,213749309.00000000,213749309.00000000
2022-01-30,0.60130000,146491081.00000000,146491081.00000000
2022-01-29,0.61740000,154572094.00000000,154572094.00000000
2022-01-28,0.61110000,221009653.00000000,221009653.00000000
2022-01-27,0.60880000,292543906.00000000,292543906.00000000
2022-01-26,0.61930000,466864710.00000000,466864710.00000000
2022-01-25,0.61800000,319618429.00000000,319618429.00000000
2022-01-24,0.61180000,513343471.00000000,513343471.00000000
2022-01-23,0.62830000,331234207.00000000,331234207.00000000
2022-01-22,0.59660000,769947907.12000000,769947907.12000000
2022-01-21,0.63680000,612944841.00000000,612944841.00000000
2022-01-20,0.71990000,205931050.00000000,205931050.00000000
2022-01-19,0.73810000,190555142.00000000,190555142.00000000
2022-01-18,0.75090000,188367099.00000000,188367099.00000000
2022-01-17,0.76170000,181653025.00000000,181653025.00000000
2022-01-16,0.77840000,125068081.00000000,125068081.00000000
2022-01-15,0.77910000,138443019.00000000,138443019.00000000
2022-01-14,0.77320000,221104212.00000000,221104212.00000000
2022-01-13,0.76800000,227833834.00000000,227833834.00000000
2022-01-12,0.79870000,295701910.00000000,295701910.00000000
2022-01-11,0.77030000,254065075.00000000,254065075.00000000
2022-01-10,0.73990000,313080154.00000000,313080154.00000000
2022-01-09,0.75300000,151521399.00000000,151521399.00000000
2022-01-08,0.74520000,253028571.00000000,253028571.00000000
2022-01-07,0.76340000,372926762.00000000,372926762.00000000
2022-01-06,0.77910000,307202277.00000000,307202277.00000000
2022-01-05,0.77260000,370612510.00000000,370612510.00000000
2022-01-04,0.82280000,214415744.00000000,214415744.00000000
2022-01-03,0.83240000,178618617.00000000,178618617.00000000
2022-01-02,0.85860000,129688032.00000000,129688032.00000000
2022-01-01,0.85070000,136976730.00000000,136976730.00000000
2021-12-31,0.82970000,239829934.00000000,239829934.00000000
2021-12-30,0.83860000,262671659.00000000,262671659.00000000
2021-12-29,0.81710000,306520880.00000000,306520880.00000000
2021-12-28,0.85150000,321266081.00000000,321266081.00000000
2021-12-27,0.92690000,236181913.00000000,236181913.00000000
2021-12-26,0.92000000,163438501.00000000,163438501.00000000
2021-12-25,0.92520000,250074945.00000000,250074945.00000000
2021-12-24,0.91150000,567234092.00000000,567234092.00000000
2021-12-23,0.99410000,479436230.00000000,479436230.00000000
2021-12-22,0.95370000,401407051.00000000,401407051.00000000
2021-12-21,0.94670000,471318013.00000000,471318013.00000000
2021-12-20,0.87980000,555435824.00000000,555435824.00000000
2021-12-19,0.83500000,163876270.00000000,163876270.00000000
2021-12-18,0.82620000,170671362.00000000,170671362.00000000
2021-12-17,0.79660000,260108143.00000000,260108143.00000000
2021-12-16,0.80510000,206133176.00000000,206133176.00000000
2021-12-15,0.82620000,354116180.00000000,354116180.00000000
2021-12-14,0.81030000,352693472.00000000,352693472.00000000
2021-12-13,0.78180000,378446930.00000000,378446930.00000000
2021-12-12,0.83930000,224450903.00000000,224450903.00000000
2021-12-11,0.83920000,284945414.00000000,284945414.00000000
2021-12-10,0.79920000,496512579.00000000,496512579.00000000
2021-12-09,0.85830000,684730305.00000000,684730305.00000000
2021-12-08,0.86220000,415004580.00000000,415004580.00000000
2021-12-07,0.81540000,319504545.00000000,319504545.00000000
2021-12-06,0.82550000,508644255.00000000,508644255.00000000
2021-12-05,0.80450000,518767360.00000000,518767360.00000000
2021-12-04,0.84490000,1357965897.03999996,1357965897.03999996
2021-12-03,0.92110000,297172193.00000000,297172193.00000000
2021-12-02,0.97160000,213172250.00000000,213172250.00000000
2021-12-01,0.98990000,250291608.00000000,250291608.00000000
2021-11-30,0.99830000,340017409.00000000,340017409.00000000
2021-11-29,0.98980000,303393405.00000000,303393405.00000000
2021-11-28,0.96870000,336336729.00000000,336336729.00000000
2021-11-27,0.94520000,224846313.00000000,224846313.00000000
2021-11-26,0.93940000,659982617.00000000,659982617.00000000
2021-11-25,1.04380000,312211526.00000000,312211526.00000000
2021-11-24,1.03260000,344750680.00000000,344750680.00000000
2021-11-23,1.06610000,341407597.00000000,341407597.00000000
2021-11-22,1.03540000,307140428.00000000,307140428.00000000
2021-11-21,1.05690000,228064131.00000000,228064131.00000000
2021-11-20,1.09650000,251779916.00000000,251779916.00000000
2021-11-19,1.08920000,349087574.00000000,349087574.00000000
2021-11-18,1.04060000,698664651.00000000,698664651.00000000
2021-11-17,1.09530000,383487232.00000000,383487232.00000000
2021-11-16,1.08770000,599544174.00000000,599544174.00000000
2021-11-15,1.17200000,266793400.00000000,266793400.00000000
2021-11-14,1.18790000,192023307.00000000,192023307.00000000
2021-11-13,1.18920000,240083101.00000000,240083101.00000000
2021-11-12,1.18830000,446863355.00000000,446863355.00000000
2021-11-11,1.21420000,475284132.00000000,475284132.00000000
2021-11-10,1.19020000,932520826.00000000,932520826.00000000
2021-11-09,1.25710000,465127517.00000000,465127517.00000000
2021-11-08,1.28150000,606055941.00000000,606055941.00000000
2021-11-07,1.21980000,371235010.00000000,371235010.00000000
2021-11-06,1.15100000,260339849.00000000,260339849.00000000
2021-11-05,1.15810000,318649692.00000000,318649692.00000000
2021-11-04,1.20040000,553456246.00000000,553456246.00000000
2021-11-03,1.21010000,838803472.00000000,838803472.00000000
2021-11-02,1.13490000,398377412.00000000,398377412.00000000
2021-11-01,1.09150000,381430430.00000000,381430430.00000000
2021-10-31,1.11280000,659007943.00000000,659007943.00000000
2021-10-30,1.08460000,372223050.00000000,372223050.00000000
2021-10-29,1.08250000,357777322.00000000,357777322.00000000
2021-10-28,1.05790000,686113717.00000000,686113717.00000000
2021-10-27,0.99500000,914728059.00000000,914728059.00000000
2021-10-26,1.10750000,439499263.00000000,439499263.00000000
2021-10-25,1.09510000,218666074.00000000,218666074.00000000
2021-10-24,1.08210000,234286648.00000000,234286648.00000000
2021-10-23,1.09340000,189644449.00000000,189644449.00000000
2021-10-22,1.08850000,333619107.00000000,333619107.00000000
2021-10-21,1.08860000,442288500.00000000,442288500.00000000
2021-10-20,1.14550000,346122480.00000000,346122480.00000000
2021-10-19,1.09110000,235324664.00000000,235324664.00000000
2021-10-18,1.08270000,321174243.00000000,321174243.00000000
2021-10-17,1.09440000,384414867.00000000,384414867.00000000
2021-10-16,1.13430000,339530696.00000000,339530696.00000000
2021-10-15,1.14130000,573654581.00000000,573654581.00000000
2021-10-14,1.13360000,353714419.00000000,353714419.00000000
2021-10-13,1.12750000,403291632.00000000,403291632.00000000
2021-10-12,1.10180000,455399313.00000000,455399313.00000000
2021-10-11,1.13640000,429676031.00000000,429676031.00000000
2021-10-10,1.13520000,647048690.00000000,647048690.00000000
2021-10-09,1.16040000,678027224.72000003,678027224.72000003
2021-10-08,1.06360000,335486636.00000000,335486636.00000000
2021-10-07,1.06780000,410868906.00000000,410868906.00000000
2021-10-06,1.07650000,509214129.00000000,509214129.00000000
2021-10-05,1.08390000,429469278.00000000,429469278.00000000
2021-10-04,1.04250000,416467677.00000000,416467677.00000000
2021-10-03,1.05520000,410176280.00000000,410176280.00000000
2021-10-02,1.03590000,398398944.00000000,398398944.00000000
2021-10-01,1.04220000,644378881.00000000,644378881.00000000
2021-09-30,0.95330000,332911904.00000000,332911904.00000000
2021-09-29,0.92680000,459660796.00000000,459660796.00000000
2021-09-28,0.89280000,313521537.00000000,313521537.00000000
2021-09-27,0.92180000,350234819.00000000,350234819.00000000
2021-09-26,0.94360000,384081774.00000000,384081774.00000000
2021-09-25,0.94000000,347043937.00000000,347043937.00000000
2021-09-24,0.94400000,605329486.00000000,605329486.00000000
2021-09-23,1.00160000,409673892.00000000,409673892.00000000
2021-09-22,1.00330000,606417695.00000000,606417695.00000000
2021-09-21,0.87430000,632313366.80999994,632313366.80999994
2021-09-20,0.92160000,837287959.74000001,837287959.74000001
2021-09-19,1.04830000,211015299.00000000,211015299.00000000
2021-09-18,1.07510000,195352031.00000000,195352031.00000000
2021-09-17,1.06610000,297933223.00000000,297933223.00000000
